codigo_inep,ano,n_redacoes,media_c1,media_c2,media_c3,media_c4,media_c5
21014833,2024,65,139.69,168.92,144.0,158.77,157.54
21015023,2024,90,127.11,158.67,126.67,141.33,139.56
21016070,2024,104,119.23,140.96,118.08,125.96,104.23
21016283,2024,52,123.08,158.08,129.62,140.77,121.54
21016356,2024,28,112.14,132.86,100.71,110.71,90.71
21016437,2024,174,143.56,178.85,150.92,168.05,160.69
21016631,2024,39,125.13,153.33,124.1,140.51,104.62
21016640,2024,8,117.5,140.0,120.0,132.5,117.5
21016682,2024,62,110.0,130.97,106.13,115.16,81.94
21016690,2024,56,115.36,136.43,110.71,120.71,100.36
21016763,2024,64,115.94,136.56,107.81,120.62,97.5
21016798,2024,130,134.15,165.85,140.0,154.46,142.31
21016887,2024,30,112.67,141.33,108.67,117.33,94.0
21016925,2024,43,115.81,140.93,108.84,121.4,82.79
21016933,2024,59,115.59,142.71,113.9,129.49,112.2
21016950,2024,18,103.33,125.56,95.56,116.67,72.22
21017018,2024,16,122.5,148.75,120.0,122.5,110.0
21017042,2024,49,116.73,139.18,111.84,121.63,90.61
21017093,2024,160,122.0,154.12,120.62,130.38,114.38
21017107,2024,69,118.84,142.61,109.28,127.83,106.67
21017115,2024,141,116.88,143.55,110.5,121.28,102.41
21017123,2024,139,125.32,154.1,124.17,138.56,123.45
21017140,2024,115,129.22,159.83,130.26,140.35,128.87
21017190,2024,73,112.33,131.78,104.38,114.25,83.84
21017212,2024,106,128.49,156.23,126.6,144.15,125.09
21017239,2024,29,111.03,138.62,106.21,113.1,80.0
21017484,2024,75,143.2,169.6,145.6,160.8,157.07
21017506,2024,27,137.04,174.81,143.7,168.15,165.93
21017638,2024,97,125.15,153.4,123.3,137.11,129.9
21019649,2024,239,122.93,145.77,118.74,130.04,110.21
21020698,2024,14,97.14,122.86,90.0,104.29,58.57
21020825,2024,10,130.0,152.0,130.0,136.0,116.0
21020833,2024,33,114.55,144.24,113.94,127.88,98.79
21020949,2024,72,122.78,151.39,117.78,130.0,104.17
21021015,2024,128,125.62,149.22,122.66,135.62,119.06
21021058,2024,174,122.53,149.66,119.54,135.52,117.13
21021171,2024,118,114.92,142.88,116.1,126.95,103.22
21021198,2024,80,128.0,157.75,128.25,146.5,130.5
21021252,2024,6,93.33,116.67,83.33,96.67,60.0
21021554,2024,59,115.59,138.98,114.92,125.76,100.68
21021589,2024,65,118.15,136.92,107.38,122.46,91.08
21021597,2024,73,124.11,142.47,121.92,135.07,111.23
21021600,2024,58,116.21,130.34,107.93,114.48,87.24
21021643,2024,71,125.35,155.49,128.17,134.37,117.75
21021678,2024,168,143.81,175.0,144.64,162.02,148.81
21021708,2024,41,106.83,126.83,106.34,112.68,81.46
21021716,2024,81,125.93,157.04,122.96,134.07,123.21
21021848,2024,68,124.12,151.47,121.76,142.06,122.35
21021872,2024,93,124.95,151.4,120.86,133.98,108.39
21021910,2024,122,119.02,146.23,115.25,125.41,100.16
21021929,2024,55,110.55,140.36,109.09,124.73,108.0
21021953,2024,219,144.75,176.07,146.76,165.21,161.1
21021961,2024,73,118.9,138.08,112.05,123.56,99.73
21022089,2024,114,119.47,145.44,117.19,130.35,113.16
21022100,2024,24,119.17,154.17,118.33,132.5,111.67
21022127,2024,29,124.83,155.17,117.93,137.93,113.79
21022135,2024,26,115.38,136.92,103.85,113.85,73.08
21022186,2024,95,111.16,136.84,104.42,112.0,89.68
21022208,2024,32,114.38,143.12,110.0,121.25,108.75
21022232,2024,9,108.89,131.11,100.0,111.11,86.67
21022313,2024,28,117.14,144.29,113.57,135.0,112.14
21022330,2024,111,123.06,149.55,119.82,133.51,116.76
21022356,2024,35,120.57,146.86,114.29,128.57,104.0
21022364,2024,64,114.38,140.0,103.75,118.75,85.62
21022372,2024,14,120.0,132.86,104.29,122.86,87.14
21022399,2024,26,125.38,148.46,126.15,129.23,126.92
21022437,2024,45,114.67,141.78,107.56,120.89,88.44
21022453,2024,75,124.0,155.73,123.73,136.8,120.8
21022461,2024,57,116.14,144.21,116.14,125.61,107.37
21022526,2024,40,122.5,147.0,115.0,130.5,114.5
21022585,2024,23,113.04,153.91,119.13,130.43,121.74
21022607,2024,22,124.55,156.36,119.09,138.18,110.0
21022623,2024,36,108.89,137.78,105.0,111.67,87.22
21022950,2024,59,109.49,134.58,106.44,112.54,91.86
21024154,2024,83,110.12,132.05,105.06,114.46,79.52
21025649,2024,67,110.45,133.73,105.67,121.79,91.04
21025673,2024,33,103.64,132.73,96.36,102.42,71.52
21026203,2024,39,108.72,128.72,100.51,111.79,85.13
21026211,2024,58,118.97,144.14,115.17,128.97,98.28
21027005,2024,14,104.29,130.0,98.57,102.86,82.86
21027196,2024,107,116.82,136.26,110.09,122.8,79.25
21027269,2024,28,103.57,127.86,94.29,106.43,81.43
21027307,2024,49,104.49,126.53,97.55,113.47,75.51
21027943,2024,93,113.33,140.22,108.17,119.35,89.89
21027978,2024,60,117.33,154.33,114.67,128.0,122.67
21030375,2024,134,116.57,139.55,108.66,122.24,110.9
21031509,2024,110,116.73,137.82,111.45,127.45,96.55
21033218,2024,31,109.03,134.19,103.87,117.42,88.39
21033285,2024,75,102.93,129.07,96.27,109.07,68.0
21035032,2024,80,117.5,145.25,108.75,122.0,99.0
21035067,2024,61,102.95,120.66,91.48,107.87,63.28
21035083,2024,69,104.35,131.01,102.9,118.84,93.33
21035113,2024,113,121.77,152.21,119.82,129.03,117.17
21036314,2024,21,115.24,134.29,103.81,118.1,71.43
21036322,2024,62,114.52,144.84,117.42,131.61,96.77
21037604,2024,81,128.15,162.96,125.19,140.25,123.7
21037620,2024,25,114.4,140.8,109.6,123.2,104.0
21037680,2024,55,116.73,149.09,116.0,129.45,110.18
21038988,2024,46,114.35,137.83,106.96,123.04,90.43
21039810,2024,44,107.27,132.27,100.91,120.45,93.18
21041504,2024,34,111.18,144.12,107.06,120.0,90.59
21042357,2024,10,94.0,110.0,84.0,94.0,66.0
21042365,2024,64,110.0,128.12,100.94,110.0,81.56
21044015,2024,51,102.75,125.49,94.9,101.57,58.82
21044023,2024,98,132.65,156.12,131.02,144.29,127.76
21044066,2024,63,106.67,131.11,101.59,115.87,76.51
21044759,2024,76,109.74,129.74,105.26,112.63,76.32
21044813,2024,32,126.25,150.62,121.88,141.88,100.62
21046069,2024,125,138.24,169.28,141.44,157.28,143.84
21046638,2024,35,109.71,129.71,95.43,110.29,65.71
21046662,2024,103,127.96,163.69,129.71,149.9,129.51
21046719,2024,90,113.78,133.11,106.89,121.11,88.44
21047006,2024,38,110.0,138.42,111.58,123.16,97.89
21048215,2024,121,115.7,145.95,115.7,132.4,112.56
21048223,2024,30,102.67,122.67,98.67,112.0,67.33
21048231,2024,102,126.27,154.31,125.88,144.31,138.82
21048282,2024,39,110.77,132.82,107.69,112.31,75.38
21049351,2024,132,112.73,135.45,108.18,125.0,93.33
21049378,2024,46,117.83,141.3,115.65,123.91,102.61
21050538,2024,30,110.67,128.0,104.67,110.67,54.0
21050554,2024,46,124.35,147.83,121.3,135.22,115.65
21051763,2024,42,105.71,142.38,99.52,110.95,83.81
21051771,2024,7,108.57,120.0,91.43,111.43,68.57
21051780,2024,78,121.54,141.79,117.44,133.33,101.54
21053847,2024,111,125.95,155.5,121.26,141.98,122.88
21053898,2024,81,108.64,127.16,100.49,111.6,69.14
21053960,2024,15,125.33,152.0,125.33,134.67,137.33
21055750,2024,18,152.22,188.89,158.89,180.0,181.11
21055823,2024,44,117.73,146.36,120.45,130.0,101.36
21055831,2024,34,131.76,155.88,124.12,147.06,126.47
21055882,2024,26,105.38,139.23,103.85,111.54,86.15
21057338,2024,62,112.9,144.52,116.13,128.06,98.71
21057362,2024,109,122.02,148.81,115.96,130.83,98.17
21059128,2024,74,115.14,145.41,114.86,126.22,106.22
21059721,2024,15,118.67,125.33,104.0,117.33,77.33
21060290,2024,32,106.88,136.25,109.38,118.75,87.5
21061181,2024,16,111.25,132.5,111.25,123.75,92.5
21061190,2024,55,123.64,144.36,112.73,125.45,106.55
21062080,2024,5,108.0,112.0,100.0,120.0,64.0
21063982,2024,44,99.55,133.18,96.82,108.64,80.0
21064024,2024,75,105.33,126.4,99.47,112.27,86.4
21065802,2024,41,111.22,127.8,101.46,114.15,84.88
21067244,2024,77,114.81,138.18,110.91,120.26,89.87
21068518,2024,40,103.5,129.0,94.5,105.0,58.5
21069026,2024,56,113.21,135.71,108.93,121.43,83.57
21071071,2024,108,109.26,138.7,104.07,119.07,91.48
21071926,2024,27,122.96,149.63,115.56,132.59,97.78
21073252,2024,11,100.0,130.91,94.55,103.64,50.91
21073805,2024,73,112.05,135.62,108.77,118.08,92.33
21073880,2024,25,143.2,169.6,140.8,164.8,162.4
21075603,2024,32,150.0,185.0,158.12,180.62,188.75
21075662,2024,40,113.5,145.0,112.0,124.0,101.5
21075689,2024,80,121.5,146.0,116.25,134.75,110.75
21075697,2024,80,114.0,137.75,110.0,123.0,101.5
21076839,2024,82,112.44,141.95,112.93,122.68,95.37
21076855,2024,6,113.33,113.33,106.67,106.67,63.33
21077568,2024,31,109.03,138.06,110.32,120.0,100.65
21077576,2024,31,110.97,134.84,107.74,118.71,87.74
21077584,2024,25,106.4,131.2,108.0,107.2,58.4
21077606,2024,5,92.0,120.0,96.0,96.0,64.0
21077711,2024,8,112.5,140.0,100.0,112.5,85.0
21077720,2024,96,146.88,179.79,152.92,172.08,162.71
21077762,2024,56,123.57,149.29,122.86,139.64,111.07
21078319,2024,57,151.58,185.96,160.7,183.51,182.81
21078505,2024,59,111.19,142.71,112.54,123.05,94.58
21078556,2024,30,122.0,164.0,126.0,146.67,118.67
21078564,2024,22,110.91,138.18,102.73,120.0,81.82
21078572,2024,57,119.3,150.53,122.11,132.28,106.32
21081590,2024,188,112.98,140.11,107.77,118.94,90.11
21081603,2024,113,133.81,172.21,140.0,159.29,154.16
21081646,2024,148,112.57,137.7,107.57,121.49,97.97
21081654,2024,62,111.61,139.35,109.35,123.55,92.9
21083762,2024,101,114.65,134.06,112.08,125.15,101.58
21083789,2024,23,108.7,141.74,113.04,126.96,109.57
21083835,2024,13,109.23,136.92,106.15,129.23,121.54
21085161,2024,192,128.33,157.92,127.5,143.02,129.9
21088101,2024,38,118.42,153.68,116.84,137.37,111.05
21088110,2024,84,123.57,153.1,125.95,142.14,126.67
21088144,2024,75,117.07,145.07,114.67,125.07,109.07
21088179,2024,71,113.52,143.66,112.68,121.41,89.3
21088217,2024,9,117.78,148.89,104.44,113.33,75.56
21088276,2024,42,116.19,144.29,113.81,124.76,90.0
21090009,2024,16,118.75,148.75,122.5,132.5,122.5
21090262,2024,72,114.17,139.17,106.39,121.39,99.44
21090289,2024,137,123.65,151.82,122.92,139.85,125.11
21092273,2024,96,110.42,133.96,105.62,116.04,83.12
21092346,2024,152,150.39,182.76,160.66,174.61,173.82
21092354,2024,49,128.98,155.92,126.12,146.94,128.98
21092362,2024,189,142.12,177.35,146.77,159.89,161.38
21092370,2024,253,129.01,158.42,131.62,143.32,130.67
21092389,2024,34,110.59,131.18,105.88,110.59,74.12
21092419,2024,38,144.21,181.58,153.68,167.89,164.74
21092680,2024,64,152.5,182.81,159.69,178.44,180.94
21092699,2024,60,123.67,154.0,121.33,139.0,127.67
21092710,2024,98,118.37,144.9,116.12,128.57,111.22
21092729,2024,56,112.86,138.93,108.93,125.0,86.07
21092761,2024,64,150.31,185.94,165.0,179.06,179.06
21092770,2024,44,125.0,147.27,116.36,129.09,99.55
21092842,2024,34,147.65,177.06,151.76,170.0,165.29
21093040,2024,23,139.13,173.04,133.91,160.0,143.48
21093130,2024,58,135.17,164.83,136.9,151.72,140.69
21093350,2024,102,122.16,148.04,122.55,132.75,119.02
21093660,2024,105,121.71,145.9,119.81,131.62,112.19
21093733,2024,104,123.08,144.81,121.15,131.73,111.35
21095450,2024,89,127.87,160.45,124.72,134.61,139.78
21095515,2024,50,119.6,136.4,115.2,130.0,96.4
21095523,2024,43,120.93,155.81,116.74,135.35,119.07
21095531,2024,29,109.66,131.72,104.14,116.55,84.83
21095752,2024,55,150.18,181.45,165.09,182.18,169.82
21095981,2024,95,119.79,147.79,115.37,127.37,101.47
21095990,2024,14,127.14,144.29,118.57,131.43,111.43
21096007,2024,60,121.33,143.67,116.33,126.0,98.0
21096058,2024,139,122.3,150.36,118.13,138.56,114.1
21096112,2024,34,125.88,147.06,120.0,126.47,102.94
21096120,2024,19,117.89,148.42,118.95,129.47,124.21
21096147,2024,20,113.0,139.0,114.0,128.0,103.0
21096163,2024,61,118.36,148.52,117.7,134.43,115.08
21097682,2024,49,111.02,138.37,110.2,122.04,106.53
21097747,2024,64,117.19,146.56,109.38,129.38,104.38
21099049,2024,34,106.47,128.24,100.59,113.53,82.35
21099111,2024,78,116.67,137.95,108.46,123.85,98.97
21099707,2024,6,103.33,113.33,60.0,100.0,23.33
21099855,2024,74,113.78,140.0,111.08,121.08,100.54
21099979,2024,21,115.24,135.24,109.52,124.76,90.48
21100560,2024,102,152.55,188.82,170.2,182.94,178.24
21100640,2024,8,117.5,132.5,107.5,117.5,117.5
21101477,2024,7,94.29,105.71,85.71,85.71,68.57
21101485,2024,7,97.14,131.43,91.43,111.43,82.86
21101523,2024,24,107.5,120.83,99.17,112.5,71.67
21102740,2024,58,125.17,156.55,131.72,148.97,142.07
21102759,2024,34,113.53,141.18,115.88,128.82,100.0
21103321,2024,47,105.11,133.62,91.06,107.23,68.94
21103402,2024,22,112.73,143.64,112.73,127.27,89.09
21104140,2024,44,118.64,150.45,116.82,133.64,103.18
21104220,2024,57,121.75,152.98,126.32,140.35,128.42
21104832,2024,66,118.79,153.94,120.3,136.97,120.3
21104840,2024,29,113.1,133.79,104.14,121.38,93.1
21105383,2024,36,105.56,125.56,101.67,103.33,63.33
21105901,2024,59,119.32,136.27,114.58,125.76,89.49
21106037,2024,27,142.22,171.11,151.11,167.41,172.59
21106061,2024,13,135.38,160.0,135.38,149.23,136.92
21107157,2024,129,130.23,167.13,134.26,150.54,142.79
21107203,2024,51,113.73,135.69,105.88,119.22,94.51
21107246,2024,139,112.23,141.73,113.81,124.46,95.97
21108269,2024,35,116.57,147.43,114.29,130.29,93.14
21108285,2024,79,122.53,150.13,116.2,134.94,124.56
21109184,2024,63,119.05,144.44,114.6,129.21,113.02
21110069,2024,65,128.92,156.0,126.77,140.31,114.46
21111561,2024,107,109.91,128.6,103.93,114.95,81.31
21112398,2024,120,124.67,160.0,126.67,141.0,128.33
21112401,2024,14,105.71,135.71,101.43,122.86,85.71
21112410,2024,41,107.8,141.46,104.88,117.07,81.95
21114200,2024,34,121.18,150.59,118.82,130.59,107.06
21114218,2024,79,123.54,152.15,121.01,135.44,117.97
21114234,2024,5,112.0,128.0,112.0,124.0,92.0
21118582,2024,41,113.17,131.71,102.93,118.54,95.61
21118590,2024,86,133.49,171.63,136.74,155.58,144.88
21118604,2024,85,114.12,146.59,114.82,131.53,114.59
21118655,2024,30,108.67,149.33,107.33,123.33,102.67
21118841,2024,92,118.04,150.0,118.04,124.57,106.52
21122334,2024,102,120.2,147.06,119.02,133.33,102.55
21122342,2024,35,122.29,145.14,120.57,138.29,120.57
21122369,2024,14,98.57,111.43,87.14,101.43,51.43
21123012,2024,47,115.32,143.83,113.19,123.83,100.85
21124639,2024,73,114.79,141.1,108.77,121.92,86.85
21126577,2024,28,117.14,152.14,115.71,135.71,122.14
21126593,2024,30,113.33,139.33,110.67,120.0,94.0
21126607,2024,54,127.78,168.15,129.26,142.59,135.93
21127328,2024,74,141.89,177.84,151.35,168.11,167.57
21127336,2024,84,131.43,169.29,135.48,156.67,143.1
21127646,2024,73,120.27,146.58,118.63,127.12,112.05
21128871,2024,58,122.07,150.69,115.86,131.72,102.41
21129282,2024,68,113.24,138.24,108.82,123.82,99.12
21129991,2024,48,125.83,158.33,128.33,146.67,124.58
21130485,2024,37,121.08,152.43,119.46,139.46,132.97
21131368,2024,7,102.86,117.14,94.29,117.14,80.0
21131384,2024,45,121.78,147.11,114.67,130.67,102.67
21131392,2024,2,90.0,130.0,80.0,100.0,20.0
21131422,2024,109,119.27,146.06,117.06,133.76,112.84
21131899,2024,120,135.17,171.5,138.67,158.67,145.0
21131970,2024,36,104.44,143.33,102.78,119.44,92.22
21134200,2024,32,111.25,139.38,103.75,118.75,85.0
21134219,2024,103,124.47,156.89,124.66,141.36,120.0
21134227,2024,55,117.09,144.36,116.36,129.45,114.18
21134235,2024,50,114.4,141.6,112.0,127.6,112.0
21136262,2024,96,116.88,143.75,110.42,124.79,100.83
21136289,2024,35,106.29,136.0,102.86,121.14,94.29
21136904,2024,57,117.89,152.98,120.35,136.49,116.84
21136971,2024,26,137.69,165.38,140.0,152.31,153.85
21138141,2024,40,115.0,148.0,107.0,123.5,104.5
21138192,2024,61,120.98,153.44,118.69,132.13,118.69
21138249,2024,73,113.42,133.7,106.3,120.27,92.6
21139652,2024,141,124.96,159.01,125.25,145.11,128.23
21141908,2024,20,141.0,169.0,142.0,156.0,145.0
21142513,2024,134,108.81,135.37,105.52,116.12,89.25
21143129,2024,36,110.56,133.89,105.0,114.44,65.56
21143927,2024,87,110.57,138.62,104.6,117.01,91.95
21144028,2024,21,141.9,178.1,145.71,169.52,176.19
21145342,2024,110,114.0,148.91,114.36,124.55,98.36
21145377,2024,151,116.42,147.68,120.53,132.58,113.11
21145520,2024,123,109.76,126.99,103.41,114.96,89.43
21148759,2024,137,119.27,147.45,117.96,133.14,114.74
21148910,2024,67,104.78,132.84,100.0,114.63,80.6
21148953,2024,25,117.6,149.6,116.8,121.6,112.8
21148996,2024,66,140.91,176.36,144.55,159.39,153.03
21150290,2024,3,93.33,133.33,86.67,93.33,113.33
21150311,2024,24,110.83,144.17,115.83,130.83,91.67
21150320,2024,19,109.47,145.26,111.58,112.63,74.74
21150338,2024,56,109.64,131.07,101.79,115.71,85.71
21150354,2024,106,119.06,149.43,116.6,130.38,107.74
21150362,2024,14,122.86,161.43,127.14,140.0,122.86
21150435,2024,55,113.09,145.82,111.27,129.09,107.64
21150443,2024,72,138.89,171.39,141.94,161.11,148.33
21150508,2024,49,116.73,142.04,114.69,126.12,100.41
21151482,2024,49,100.82,128.98,99.18,111.43,86.12
21151520,2024,96,112.29,148.33,115.42,126.25,105.0
21151806,2024,38,117.89,137.89,110.0,122.63,94.74
21152900,2024,66,109.7,136.06,107.88,120.91,92.42
21152950,2024,92,110.65,138.26,106.09,117.17,96.3
21153914,2024,73,105.48,121.37,92.6,109.32,66.85
21153922,2024,73,128.77,160.0,130.96,142.19,135.34
21153930,2024,5,84.0,116.0,76.0,84.0,68.0
21154589,2024,26,106.15,143.85,105.38,125.38,100.0
21154597,2024,19,108.42,140.0,103.16,120.0,100.0
21154619,2024,16,136.25,171.25,135.0,150.0,142.5
21155682,2024,63,119.05,146.98,119.05,136.19,112.7
21155690,2024,42,122.38,154.76,120.95,140.0,131.9
21155755,2024,110,111.64,140.0,108.36,119.64,84.36
21155771,2024,94,118.09,151.49,118.09,130.64,104.47
21155844,2024,40,152.0,185.0,156.5,171.0,175.0
21156280,2024,10,140.0,166.0,146.0,166.0,152.0
21159580,2024,164,132.68,158.9,132.32,147.8,135.61
21159742,2024,26,100.77,120.77,93.85,103.85,60.0
21159750,2024,62,119.03,144.52,112.9,125.48,90.97
21159769,2024,30,107.33,125.33,103.33,108.67,87.33
21159971,2024,110,120.18,140.91,112.18,125.27,95.45
21160015,2024,78,113.33,146.67,108.21,119.23,91.79
21160023,2024,47,109.36,137.87,105.53,117.02,87.23
21160040,2024,159,109.69,135.22,107.04,118.24,88.68
21160058,2024,87,139.08,171.95,143.68,161.15,162.3
21160066,2024,41,109.76,128.29,95.12,110.73,75.12
21161321,2024,55,120.0,152.36,116.0,135.27,127.27
21161330,2024,32,118.12,137.5,110.62,121.88,101.88
21162484,2024,30,113.33,144.0,116.67,135.33,113.33
21162565,2024,85,121.41,154.35,123.06,138.59,112.71
21162611,2024,167,134.61,172.69,138.2,160.96,161.68
21164495,2024,109,108.81,140.37,106.06,121.28,96.88
21164622,2024,62,117.74,145.48,112.26,129.68,117.74
21164711,2024,60,100.33,127.33,96.33,105.33,76.33
21164746,2024,64,108.75,133.75,102.5,115.0,85.0
21164940,2024,48,123.33,151.25,120.83,140.83,117.92
21165858,2024,33,123.64,152.12,125.45,141.82,109.7
21165874,2024,19,153.68,172.63,154.74,174.74,181.05
21167109,2024,43,130.7,160.47,125.58,149.77,138.14
21167117,2024,49,120.82,149.8,115.92,135.92,117.55
21167125,2024,23,105.22,135.65,102.61,115.65,93.04
21167141,2024,56,114.64,142.14,120.0,129.29,86.43
21168458,2024,21,130.48,153.33,130.48,144.76,120.0
21169012,2024,22,120.91,147.27,116.36,132.73,119.09
21169543,2024,53,128.68,163.77,130.94,145.66,136.23
21169632,2024,34,122.94,157.65,122.35,140.0,105.88
21171033,2024,62,126.77,162.9,131.61,151.94,133.55
21171726,2024,43,99.07,129.3,106.05,105.12,74.88
21171750,2024,73,120.27,149.04,115.89,131.23,113.7
21172684,2024,38,107.89,137.89,107.37,122.63,83.68
21173427,2024,89,103.82,127.64,96.4,106.74,90.11
21173435,2024,81,135.8,169.63,141.98,160.25,151.85
21173915,2024,45,112.0,142.22,112.44,128.0,105.33
21174148,2024,84,120.0,148.33,116.67,129.05,110.71
21174202,2024,41,111.22,131.71,105.85,111.22,94.63
21175632,2024,98,116.94,151.63,119.39,131.02,110.82
21177376,2024,78,116.15,146.92,116.15,126.92,108.72
21177384,2024,49,114.69,145.31,109.8,126.94,109.39
21177392,2024,45,122.67,144.0,113.78,128.0,96.89
21180350,2024,35,122.29,145.71,116.57,128.57,105.71
21180393,2024,105,123.81,158.67,125.33,136.0,116.0
21180415,2024,12,150.0,181.67,155.0,165.0,175.0
21182345,2024,74,145.68,174.59,145.95,169.73,159.46
21182400,2024,24,115.83,143.33,113.33,130.83,117.5
21182426,2024,89,115.96,142.02,111.46,126.52,91.69
21184259,2024,78,117.69,147.44,114.1,131.54,107.44
21184305,2024,52,121.15,143.85,114.23,131.92,102.69
21185565,2024,57,127.72,160.35,133.33,148.42,144.91
21185590,2024,13,144.62,167.69,135.38,170.77,161.54
21186855,2024,57,123.51,157.54,127.72,138.25,116.49
21186898,2024,80,114.25,144.0,114.0,128.5,109.75
21187703,2024,54,123.33,150.0,118.15,135.93,107.78
21188335,2024,18,104.44,132.22,104.44,120.0,71.11
21188793,2024,10,156.0,180.0,160.0,186.0,190.0
21189692,2024,84,116.67,140.24,109.05,128.81,92.86
21194089,2024,28,122.14,139.29,118.57,132.86,120.0
21194304,2024,49,108.98,127.76,102.04,110.61,81.63
21194315,2024,156,113.85,140.38,111.67,123.85,93.08
21194434,2024,29,105.52,133.79,103.45,114.48,99.31
21194483,2024,57,118.6,140.7,112.98,125.96,92.98
21195110,2024,5,136.0,152.0,128.0,152.0,124.0
21195516,2024,32,133.75,165.62,129.38,145.0,127.5
21195534,2024,73,153.7,188.22,164.38,183.84,182.47
21196283,2024,29,125.52,156.55,129.66,137.93,128.97
21196297,2024,42,114.76,130.48,108.1,125.71,86.19
21196420,2024,27,141.48,179.26,145.19,166.67,154.81
21197067,2024,137,135.91,164.53,134.45,150.95,139.42
21197105,2024,75,121.6,155.2,126.4,138.13,118.93
21197913,2024,11,141.82,169.09,141.82,161.82,165.45
21198152,2024,104,117.31,146.54,114.81,135.0,106.54
21198199,2024,85,122.35,158.59,126.82,141.65,126.82
21198247,2024,54,114.07,142.22,108.89,121.85,109.63
21198729,2024,23,109.57,150.43,113.91,130.43,119.13
21198900,2024,172,124.53,157.21,124.88,134.88,130.93
21198934,2024,50,122.8,149.6,122.4,136.8,106.8
21198969,2024,89,133.03,163.37,135.96,154.38,157.3
21199020,2024,56,115.71,146.43,115.36,129.29,105.71
21199090,2024,112,153.57,186.61,166.96,179.82,178.39
21199108,2024,106,134.53,168.68,136.98,153.21,146.23
21199274,2024,24,146.67,175.0,154.17,170.0,161.67
21199302,2024,133,138.35,171.58,139.7,156.24,161.95
21199329,2024,15,138.67,161.33,142.67,160.0,154.67
21199365,2024,120,119.5,145.33,112.17,125.0,100.5
21199383,2024,11,125.45,156.36,120.0,136.36,110.91
21199393,2024,33,107.27,143.64,107.27,120.0,92.12
21199407,2024,9,97.78,120.0,95.56,113.33,68.89
21199582,2024,376,135.48,166.49,137.71,150.8,141.12
21199809,2024,112,155.71,184.64,166.79,185.89,182.68
