codigo_inep,nome_escola,tipo_escola
43038832,ESC EST ENS MED LUIZ MOSCHETTI,Pública
43038859,INST ESTADUAL RIACHUELO,Pública
43038867,INSTITUTO DIVINA PROVIDENCIA,Privada
43038875,ESC EST ENS MED CAPAO NOVO,Pública
43039146,ESC EST ENS MED PRESIDENTE CASTELO BRANCO,Pública
43039235,INST ESTADUAL MANOEL DE ALMEIDA RAMOS,Pública
43039251,ESC EST ENS MED CONEGO JOAO BATISTA SORG,Pública
43039260,COLEGIO LA SALLE,Privada
43039278,COLEGIO NOTRE DAME APARECIDA,Privada
43039294,ESC EST ED BAS ERICO VERISSIMO,Pública
43039731,COLEGIO SINODAL RUI BARBOSA,Privada
43039804,ESC EST ENS MED MARQUES DE CARAVELAS,Pública
43040071,COLEGIO SANTA ROSA,Privada
43040357,ESC EST ENS MED ELISA TRAMONTINA,Pública
43040373,ESC EST ENS MED SAO ROQUE,Pública
43041027,ESC EST ENS MED PROF WILSON LUIZ MACCARINI,Pública
43041060,ESC EST ED BAS CASIMIRO DE ABREU,Pública
43041612,COL ESTADUAL CATUIPE,Pública
43041639,COLEGIO MURIALDO - CAXIAS DO SUL,Privada
43041647,COLEGIO MURIALDO,Privada
43041663,INST EST EDUC CRISTOVAO DE MENDOZA,Pública
43042910,COLEGIO MADRE IMILDA,Privada
43042953,ESC EST ENS MED IRMAO GUERINI,Pública
43043011,ESC EST ENS MED SAO CAETANO,Pública
43043020,ESC EST ENS MED ERICO VERISSIMO,Pública
43043100,ESC EST ENS MED CAVALHEIRO ARISTIDES GERMANI,Pública
43043119,ESC EST ENS MED PROVINCIA DE MENDOZA,Pública
43043143,ESC EST ENS MED ALEXANDRE ZATTERA,Pública
43043186,ESC EST ENS MED EVARISTO DE ANTONI CIEP,Pública
43043216,ESC EST ENS MED JOAO TRICHES,Pública
43043224,ESC EST ENS MED JOSE GENEROSI,Pública
43043267,ESC EST ENS MED MELVIN JONES,Pública
43043275,ESC EST ENS MED OLGA MARIA KAYSER,Pública
43043534,ESC EST ENS MED IRMAO JOSE OTAO,Pública
43043569,COL ESTADUAL HENRIQUE EMILIO MEYER,Pública
43043615,ESC EST ENS MED GALOPOLIS,Pública
43043623,ESC EST ENS MED PROF APOLINARIO ALVES DOS SANTOS,Pública
43043666,COLEGIO LA SALLE,Privada
43043674,COLEGIO LA SALLE - CARMO,Privada
43043682,COLEGIO SAO CARLOS,Privada
43043690,ESC EST ENS MED SANTA CATARINA,Pública
43043704,COL ESTADUAL IMIGRANTE,Pública
43043712,ESC EST ED BAS ABRAMO PEZZI,Pública
43043720,COLEGIO SAO JOSE,Privada
43043780,ESC EST ENS MED MARIA ARACI TRINDADE ROJAS,Pública
43043836,ESC EST TECNICA CAXIAS DO SUL,Pública
43043933,ESC EST ENS MED DR ASSIS ANTONIO MARIANI,Pública
43044360,COL ESTADUAL DOUTOR DORVALINO LUCIANO DE SOUZA,Pública
43044719,ESC EST ENS MED MEM DE SA,Pública
43044808,COLEGIO LA SALLE MEDIANEIRA - ESCOLA DE EDUCACAO BASICA,Privada
43045170,ESC EST ED BAS EUGENIO FRANTZ,Pública
43045219,COL ESTADUAL PROFESSOR PEDRO JOSE SCHER,Pública
43045235,COL ESTADUAL JOAO DE CASTILHO,Pública
43045596,INST EST EDUC JULIA BILLIART,Pública
43045715,ESC EST ENS MED VILA CRUZ DE MALTA,Pública
43045723,INST EST EDUC ASSIS CHATEAUBRIAND,Pública
43045979,ESC EST ENS MED ANCHIETA,Pública
43046126,ESC EST ENS MED DIOGO PENHA,Pública
43046142,ESC EST ED BAS RAUL PILLA,Pública
43046495,ESC EST ENS MED RAIMUNDO PELISSARO,Pública
43046533,COL ESTADUAL DOM ANTONIO MACEDO COSTA,Pública
43046991,ESC EST ENS MED AGOSTINHA DILL,Pública
43047700,ESC EST ENS MED SAO JOSE,Pública
43048072,ESC EST ENS MED CECILIA MEIRELES,Pública
43048498,ESC EST ENS MED PONCHE VERDE,Pública
43049389,COL ESTADUAL BENTO GONCALVES DA SILVA,Pública
43049419,COLEGIO FRANCISCANO SANTISSIMA TRINDADE,Privada
43049672,INST EST EDUC PROF ANNES DIAS,Pública
43049907,ESC EST ENS MED MAJOR BELARMINO CORTES,Pública
43049923,ESC EST ED BAS MARGARIDA PARDELHAS,Pública
43049966,ESC EST ED BAS VENANCIO AIRES,Pública
43049974,IFRS - CAMPUS ALVORADA,Pública
43050166,ESC EST ENS MED DR HILDEBRANDO WESTPHALEN,Pública
43050506,IFRS - CAMPUS VIAMAO,Pública
43050522,ESC EST ENS MED JOAO DE DEUS,Pública
43050921,IF FARROUPILHA - CAMPUS AVANCADO URUGUAIANA,Pública
43051278,ESC EST ENS MED JOAO WAGNER,Pública
43051286,IF FARROUPILHA - CAMPUS FREDERICO WESTPHALEN,Pública
43051294,ESC EST ENS MED 10 DE SETEMBRO,Pública
43051316,ESC EST TECNICA AFFONSO WOLF,Pública
43051588,IFSUL - CAMPUS AVANCADO NOVO HAMBURGO,Pública
43051707,ESC EST ENS MED SILVIO SANSON,Pública
43052231,ESC EST ENS MED DOM FELICIANO,Pública
43052797,INST EST EDUC BERNARDINO ANGELO,Pública
43052860,ESCOLA DE ENSINO MEDIO NOSSA SENHORA DO HORTO,Privada
43053076,ESC EST ENS MED NOSSA SENHORA DO PATROCINIO,Pública
43053572,ESC EST ENS MED MARIA ILHA BAISCH,Pública
43053688,ESC EST ED BAS DR MAURICIO CARDOSO,Pública
43054005,ESC EST ENS MED PROFESSOR AMERICO BRAGA,Pública
43054072,ESC EST ENS MED ROSELI CORREIA DA SILVA,Pública
43054480,INST EST EDUC MONSENHOR SCALABRINI,Pública
43055230,INST EST EDUC GOMERCINDA DORNELLES FONTOURA,Pública
43055257,ESC EST ED BAS BORGES DE MEDEIROS,Pública
43055885,ESC TECNICA EST ENTRE IJUIS,Pública
43055966,ESC EST ED BAS BARRAGEM DO RIO PASSO FUNDO,Pública
43056180,COLEGIO MARISTA NOSSA SENHORA MEDIANEIRA,Privada
43056199,COL AGRIC EST ANGELO EMILIO GRANDO,Pública
43056202,COL ESTADUAL PROF MANTOVANI,Pública
43056210,ESC EST ENS MED ERICO VERISSIMO,Pública
43056830,ESC EST NORMAL JOSE BONIFACIO,Pública
43057004,COL ESTADUAL HAIDEE TEDESCO REALI,Pública
43057098,ESC EST ENS MED PROF JOAO GERMANO IMLAU,Pública
43057152,ESCOLA DE EDUCACAO BASICA DA URI - ERECHIM,Privada
43057730,INST EST EDUC SAO JOAO BATISTA,Pública
43058620,ESC EST ENS MED CEL FINZITO,Pública
43058655,ESC EST ENS MED OLIVIA DE PAULA FALCAO,Pública
43058973,ESC EST ENS MED SAO PAULO DE TARSO,Pública
43059015,ESC EST ENS MED MARCIRIO MARQUES PACHECO,Pública
43059104,ESC EST ENS MED BELIZARIO DE OLIVEIRA CARPES,Pública
43059570,ESC EST ENS MED JOSE CLEMENTE PEREIRA,Pública
43059678,INST EST EDUC DR RUY PIEGAS SILVEIRA,Pública
43059864,ESC EST ENS MED FRANCISCO DE ASSIS,Pública
43059899,COLEGIO CNEC DE ESTANCIA VELHA,Privada
43060030,ESC EST ENS MED PRINCESA ISABEL,Pública
43060048,COL ESTADUAL 8 DE SETEMBRO,Pública
43060102,COL ESTADUAL JOSE LOUREIRO DA SILVA,Pública
43060129,COLEGIO LA SALLE,Privada
43060137,COLEGIO ADVENTISTA DE ESTEIO,Privada
43060145,COL ESTADUAL AUGUSTO MEYER,Pública
43060170,ESC TECNICA EST BERNARDO VIEIRA DE MELLO,Pública
43060188,ESC EST ENS MED CAETANO GONCALVES DA SILVA,Pública
43060315,INSTITUTO SAO FRANCISCO CORACAO DE MARIA,Privada
43060374,ESC EST ENS MED JARDIM PLANALTO,Pública
43060404,COLEGIO MARTIN LUTHER,Privada
43060412,COLEGIO SANTO ANTONIO,Privada
43060650,ESC EST ED BAS NICOLAU MUSSNICH,Pública
43060749,ESC EST ENS MED ESTRELA,Pública
43060790,INST EST EDUC ESTRELA DA MANHA,Pública
43060994,ESC EST ED BAS THEODORICO ALVES TEIXEIRA,Pública
43061702,COLEGIO NOSSA SENHORA DE LOURDES,Privada
43061737,COL ESTADUAL FARROUPILHA,Pública
43061753,ESC EST ENS MED SAO PIO X,Pública
43061796,COL ESTADUAL SAO TIAGO,Pública
43062164,ESC EST ED BAS JOAO XXIII,Pública
43062172,ESC EST ED BAS DOM ANTONIO REIS,Pública
43062229,ESC EST ENS MED FAXINALZINHO,Pública
43062385,ESCOLA DE ENSINO MEDIO CAPITAL DO SABER,Privada
43062695,COL ESTADUAL PROFESSOR JACOB MILTON BENNEMANN,Pública
43063144,ESC EST ENS MED LUIZ GELAIN,Pública
43063160,ESC EST ENS MED SAO RAFAEL,Pública
43063640,ESC EST ENS MED GETULIO VARGAS,Pública
43063780,INST ESTADUAL ERNESTO FERREIRA MAIA,Pública
43064183,ESC EST ENS MED JOAO ISIDORO LORENTZ,Pública
43064310,ESC EST ED BAS LEOPOLDO MEINEN,Pública
43064434,ESC EST TECNICA JOSE CANELLAS,Pública
43064892,ESC EST ENS MED CARDEAL RONCALLI,Pública
43064973,ESC DE EDUCACAO BASICA DA URI FRED WESTPHALEN,Privada
43065546,ESC EST ENS MED DANTE GROSSI,Pública
43065600,INST EST EDUC PROFESSORA IRMA TEOFANIA,Pública
43065970,COL ESTADUAL LIBANO ALVES DE OLIVEIRA,Pública
43066232,ESC EST ENS MED CURUPAITI,Pública
43066348,INST EST EDUC VASCONCELOS JARDIM,Pública
43066950,COL ESTADUAL ANTONIO SCUSSEL,Pública
43067891,ESC EST ENS MED CARLOS GAKLIK,Pública
43067913,COL ESTADUAL ATHAYDE PACHECO MARTINS,Pública
43068022,INST EST EDUC JOAO XXIII,Pública
43068146,COL ESTADUAL DEOCLECIO FERRUGEM,Pública
43068588,ESC EST ENS MED BOAVENTURA RAMOS PACHECO,Pública
43068596,ESC EST ENS MED CARAMURU,Pública
43068634,COL ESTADUAL SANTOS DUMONT,Pública
43068677,COLEGIO CENECISTA NOSSA SENHORA DOS ANJOS,Privada
43069002,COLEGIO DOM FELICIANO,Privada
43069010,ESC EST ENS MED DR LUIZ BASTOS DO PRADO,Pública
43069037,ESC EST ENS MED EMILIA VIEGA DA ROCHA,Pública
43069045,ESC EST ENS MED FREI VELLOSO,Pública
43069061,ESC EST ENS MED PADRE NUNES,Pública
43069070,ESC EST ENS MED TUIUTI,Pública
43069100,COL ESTADUAL ANTONIO GOMES CORREA,Pública
43069126,COL ESTADUAL BARBOSA RODRIGUES,Pública
43069134,ESC EST ENS MED CARLOS BINA,Pública
43069169,ESC EST ENS MED JOSE MAURICIO,Pública
43069215,ESC EST ENS MED PROF MARIA JOSEFINA BECKER,Pública
43069274,ESC EST ENS MED ADELAIDE PINTO DE LIMA LINCK,Pública
43069290,COLEGIO ADVENTISTA DE GRAVATAI,Privada
43069355,COLEGIO FUNDACAO BRADESCO,Privada
43069410,ESC EST ENS MED HEITOR VILLA LOBOS,Pública
43069428,ESC EST ENS MED FRANTZ MACHADO CHARAO,Pública
43069436,ESC EST ENS MED PONCHE VERDE,Pública
43069444,ESC EST ENS MED MORADA DO VALE I,Pública
43069665,ESC EST ENS MED ANITA GARIBALDI,Pública
43069690,COL ESTADUAL PROFESSOR NICOLAU CHIAVARO NETO,Pública
43070124,INST EST EDUC GOMES JARDIM,Pública
43070159,ESC EST ENS MED COMENDADOR EDUARDO SECCO,Pública
43070191,ESC EST ENS MED GONCALVES LEDO,Pública
43070213,ESC EST ENS MED NESTOR DE MOURA JARDIM,Pública
43070230,COL ESTADUAL CONEGO SCHERER,Pública
43070256,COL ESTADUAL AUGUSTO MEYER,Pública
43070280,INST ESTADUAL DOUTOR CARLOS AUGUSTO DE MOURA E CUNHA,Pública
43070400,ESC EST ENS MED DOUTOR RUY COELHO GONCALVES,Pública
43070442,ESC EST ENS MED IZAURA IBANEZ PAIVA,Pública
43070477,COLEGIO SCALABRINI,Privada
43071023,ESC EST ENS MED FREI CANECA,Pública
43071066,ESC EST ENS MED BANDEIRANTE,Pública
43071082,ESC EST TEC AGR GUAPORE,Pública
43071511,ESC EST ENS MED JOAO PRZYCZYNSKI,Pública
43071538,ESC EST TECNICA GUARAMANO,Pública
43071570,ESC EST ENS MED JACOB HOFF,Pública
43071627,CENTRO TECNOLOGICO FREDERICO JORGE LOGEMANN,Privada
43071910,ESC EST ED BAS ALBINO FANTIN,Pública
43072135,INST EST EDUC MARIA CRISTINA CIEP,Pública
43072399,ESC EST ENS MED CATARINA BRIDI,Pública
43072739,ESC EST ENS MED PROFESSORA ADELAIDE PICOLOTTO,Pública
43073077,ESC EST ENS MED ANTONIO STELLA,Pública
43073301,ESC EST ENS MED SALDANHA MARINHO,Pública
43073743,COLEGIO SINODAL IBIRUBA,Privada
43073786,ESC EST ED BAS GENERAL OSORIO,Pública
43074022,INST EST EDUC OLIVIA LAHM HIRT,Pública
43074049,ESC EST ENS MED BERTHALINA KIRSCH,Pública
43074162,COLEGIO SAGRADO CORACAO DE JESUS,Privada
43074189,ESC EST ENS MED RUY BARBOSA,Pública
43074197,COLEGIO EVANGELICO AUGUSTO PESTANA,Privada
43074200,ESC TECNICA EST 25 DE JULHO,Pública
43074219,INST EST EDUC GUILHERME CLEMENTE KOEHLER,Pública
43075150,ESC EST ENS MED SAO GERALDO,Pública
43075169,ESC EST ENS MED EMIL GLITZ,Pública
43075185,INSTITUTO MUNICIPAL DE ENSINO ASSIS BRASIL - IMEAB,Pública
43075266,CENT DE ED BAS FRANCISCO DE ASSIS,Privada
43075592,ESC EST ENS MED REINALDO VACCARI,Pública
43075630,ESC EST ENS MED NOVE DE MAIO,Pública
43075649,ESC EST ENS MED 25 DE MAIO,Pública
43076076,ESC EST ED BAS AMELIO FAGUNDES,Pública
43076270,ESC EST ED BAS FREI CASIMIRO ZAFFONATO,Pública
43076637,INST EST EDUC VISCONDE DE TAUNAY,Pública
43077188,ESC EST ENS MED VICENTE GOULART,Pública
43077250,COL ESTADUAL SAO PATRICIO,Pública
43077480,ESC EST TECNICA ENCRUZILHADA,Pública
43077544,INST ESTADUAL ANIBAL BENEVOLO,Pública
43077595,INST EST EDUC OSVALDO CRUZ,Pública
43077668,ESC EST ENS MED PROFESSORA ODILA VILLORDO DE MORAES,Pública
43078060,ESC EST ENS MED PROFESSORA FERNANDINA RIGOTI,Pública
43078370,INSTITUTO DE EDUCACAO IVOTI,Privada
43078389,ESC EST ED BAS PROF MATHIAS SCHUTZ,Pública
43078583,ESC EST ED BAS PADRE FRANCISCO GOETTLER,Pública
43079024,ESC EST ED BAS ERICO VERISSIMO,Pública
43079040,COL ESTADUAL CARLOS ALBERTO RIBAS,Pública
43079059,INST EST EDUC ESPIRITO SANTO,Pública
43079350,ESC EST ENS MED HERMES PINTOS AFFONSO,Pública
43079750,ESC EST ENS MED IJUCAPIRAMA,Pública
43079865,INST EST EDUC PROFA GUILHERMINA JAVORSKI,Pública
43080189,ESC EST ENS MED PROFESSORA DEOTILIA CARDOSO LOPES,Pública
43080405,COL ESTADUAL ANTONIO MASTELLA,Pública
43080545,INST EST EDUC VICENTE DUTRA,Pública
43080960,ESC EST ED BAS RUI BARBOSA,Pública
43081304,ESC EST ENS MED DR ARABY AUGUSTO NACUL,Pública
43081584,UNIDADE SESI DE ENSINO MEDIO SESI ARTHUR ALUIZIO DAUDT SAPUCAIA DO SUL,Privada
43081860,COLEGIO BOM JESUS RAINHA DA PAZ,Privada
43081967,ESC EST ENS MED PRESIDENTE KENNEDY,Pública
43082025,ESC EST ENS MED FRANCISCO ARGENTA,Pública
43082130,IFRS - CAMPUS ROLANTE,Pública
43082157,IFRS - CAMPUS VERANOPOLIS,Pública
43082246,ESC EST TEC AGR DESIDERIO FINAMOR,Pública
43082564,COLEGIO EVANGELICO ALBERTO TORRES,Privada
43083153,COLEGIO MADRE BARBARA,Privada
43083277,COLEGIO SINODAL CONVENTOS,Privada
43083358,ESC EST ENS MED HUGO OSCAR SPOHR,Pública
43083536,CENTRO DE EDUCACAO BASICA GUSTAVO ADOLFO,Privada
43083544,COL ESTADUAL PRES CASTELO BRANCO,Pública
43083552,ESC EST ED BAS ERICO VERISSIMO,Pública
43083641,ESC EST ENS MED SANTA CLARA,Pública
43083951,INST EST EDUC DR BULCAO,Pública
43084419,COL ESTADUAL DR LIBERATO SALZANO VIEIRA DA CUNHA,Pública
43085580,ESC EST ENS MED ANCHIETA,Pública
43085598,INST ESTADUAL SANTO TOMAS DE AQUINO,Pública
43085679,COLEGIO GABRIEL TABORIN,Privada
43086004,INST DE ED EST MARCELINO RAMOS,Pública
43086420,ESC EST ENS MED DONA JOAQUINA,Pública
43086730,ESC EST ENS MED DIVINO MESTRE,Pública
43087043,INST EST EDUC FAGUNDES VARELA,Pública
43087213,ESC EST TECNICA SAO JOAO BATISTA,Pública
43087442,INSTITUTO SAO JOSE,Privada
43087469,COLEGIO SINODAL PROGRESSO,Privada
43087850,COL ESTADUAL DR PAULO RIBEIRO CAMPOS,Pública
43088074,COL ESTADUAL NOSSO SENHOR DO BONFIM,Pública
43088414,ESC EST ENS MED PE SIMAO MOSER,Pública
43089151,COLEGIO CENECISTA PADRE MANOEL GOMEZ GONZALEZ,Privada
43089798,ESC EST ENS MED ROMANO PADOAN,Pública
43089933,ESC EST ENS MED MARIA DULCINA,Pública
43090214,ESC EST ENS MED LUIZ ISAIAS ZUCCHETTI,Pública
43090273,COLEGIO MATER AMABILIS,Privada
43090524,COL ESTADUAL PE COLBACHINI,Pública
43091032,COL ESTADUAL JOSE BENINCA,Pública
43091105,ESC EST ENS MED ELVIRA JOST,Pública
43091482,ESC EST ED BAS TIRADENTES,Pública
43091784,ESC EST ENS MED DECIO MARTINS COSTA,Pública
43091865,COL ESTADUAL PADRE WERNER,Pública
43091881,ESCOLA TECNICA BOM PASTOR,Privada
43092020,COLEGIO NOSSA SENHORA APARECIDA,Privada
43092195,ESC EST ENS MED ONZE DE AGOSTO,Pública
43092217,INST EST EDUC TIRADENTES,Pública
43092420,COL ESTADUAL NOVA ROMA,Pública
43092454,COLEGIO MARISTA PIO XII,Privada
43092462,COL ESTADUAL 25 DE JULHO,Pública
43092470,COL ESTADUAL SENADOR ALBERTO PASQUALINI,Pública
43092497,COL ESTADUAL ENG IGNACIO CHRISTIANO PLANGG,Pública
43092500,COLEGIO ADVENTISTA DE NOVO HAMBURGO,Privada
43092519,COLEGIO SINODAL DA PAZ,Privada
43092870,UNIDADE ENSINO FUNDACAO EVANGELICA,Privada
43092900,FUNDACAO ESCOLA TECNICA LIBERATO SALZANO VIEIRA DA CUNHA,Pública
43092950,INST ESTADUAL MADRE BENICIA,Pública
43093078,ESC EST ENS MED OSVALDO ARANHA,Pública
43093086,ESC EST ENS MED ANTONIO AUGUSTO BORGES DE MEDEIROS,Pública
43093094,COL ESTADUAL VILA BECKER,Pública
43093108,COL ESTADUAL DR WOLFRAM METZLER,Pública
43093124,COLEGIO SANTA CATARINA,Privada
43093353,ESCOLA DE EDUCACAO BASICA FEEVALE-ESCOLA DE APLICACAO,Privada
43093884,ESC EST ED BAS PRUDENTE DE MORAIS,Pública
43093892,ESC EST ENS MED MARIA TERESA V CASTILHOS,Pública
43093990,COLEGIO ADVENTISTA DE ENSINO FUNDAMENTAL DE OSORIO,Privada
43094066,ESC EST ENS MED ALBATROZ,Pública
43094074,ESC EST ENS MED ILDEFONSO SIMOES LOPES,Pública
43094325,ESC EST ED BAS LUIZA FORMIGHIERI,Pública
43094490,ESC EST ENS MED ARTHUR DA COSTA E SILVA,Pública
43094520,ESC EST ENS MED PROFESSOR ALBANO ALVES PEREIRA,Pública
43094589,COL ESTADUAL TRES MARTIRES,Pública
43095534,INST EST EDUC BORGES DO CANTO,Pública
43095542,COLEGIO JESUS MARIA JOSE,Privada
43095550,ESC EST ED BAS PALMEIRA DAS MISSOES,Pública
43095569,ESC EST ENS MED SAO JOAO BATISTA,Pública
43095585,ESC EST ENS MED EUGENIO KORSACK,Pública
43095615,ESC EST ENS MED LUCILA NOGUEIRA,Pública
43095623,ESC EST ENS MED OLIMPIO GARIBALDI VILARINHO,Pública
43095631,ESC EST ENS MED PE JOSE DE ANCHIETA,Pública
43095658,ESC EST ENS MED CASTRO ALVES,Pública
43095810,ESC EST TECNICA CELESTE GOBBATO,Pública
43095852,ESC EST ENS MED VENINA PALMA,Pública
43096433,ESC EST ED BAS JOSE CANELLAS,Pública
43096514,INST EST EDUC 22 DE MAIO,Pública
43096549,COLEGIO EVANGELICO PANAMBI,Privada
43096808,ESC EST ENS MED PINDORAMA,Pública
43096824,ESC EST ENS MED JOSE DE ANCHIETA,Pública
43096875,ESC EST ED BAS PONCHO VERDE,Pública
43096883,UNIDADE SESI DE ENSINO MEDIO FRANSCISCO XAVIER KUNST NOVO HAMBURGO,Privada
43096948,ESC EST ENS MED PEDRO NUNES DE OLIVEIRA,Pública
43097260,COL ESTADUAL DIVINO MESTRE,Pública
43097499,ESC EST ENS MED PRESIDENTE AFONSO PENA,Pública
43097650,ESC EST ENS MED ENGENHEIRO PAROBE,Pública
43097707,COL ESTADUAL JOAO MOSMANN,Pública
43097715,ESC EST ENS MED ADELINA DA CUNHA,Pública
43097766,ESC EST ENS MED GENERAL PRESTES GUIMARAES,Pública
43097774,COLEGIO MARISTA NOSSA SENHORA DA CONCEICAO,Privada
43097782,COLEGIO NOTRE DAME,Privada
43097790,INST ESTADUAL CECY LEITE COSTA,Pública
43097804,ESC EST ED BAS NICOLAU DE ARAUJO VERGUEIRO,Pública
43097812,COLEGIO SALVATORIANO BOM CONSELHO,Privada
43097839,ESC EST ENS MED ADELINO PEREIRA SIMOES,Pública
43098320,ESC EST ENS MED ANTONINO XAVIER E OLIVEIRA,Pública
43098380,ESC EST ENS MED ERNESTO TOCCHETTO,Pública
43098428,ESC EST ENS MED JORGE MANFROI,Pública
43098584,INSTITUTO EDUCACIONAL DE PASSO FUNDO,Privada
43098592,ESC INST MENINO DEUS,Privada
43098819,ESC EST ENS MED PROTASIO ALVES,Pública
43098860,COL ESTADUAL JOAQUIM FAGUNDES DOS REIS,Pública
43098991,INST ESTADUAL CARDEAL ARCOVERDE,Pública
43099017,ESC EST ENS MED MARIO QUINTANA,Pública
43099165,CENTRO DE ENSINO MEDIO INTEGRADO UNIVERSIDADE DE PASSO FUNDO,Privada
43099335,ESC EST ENS MED PAVERAMA,Pública
43099823,COL ESTADUAL GETULIO VARGAS,Pública
43099866,INST EST EDUC JOSE BERNABE DE SOUZA,Pública
43099980,ESC EST ED BAS ANGELO FURIAN,Pública
43100007,COLEGIO GONZAGA,Privada
43100031,COLEGIO SAO JOSE,Privada
43100058,IFSUL - CAMPUS PELOTAS VISCONDE DA GRACA,Pública
43100074,COL ESTADUAL DOM JOAO BRAGA,Pública
43100082,ESC EST ENS MED MONSENHOR QUEIROZ,Pública
43100090,ESC EST ENS MED NOSSA SENHORA DE LOURDES,Pública
43100104,COL MUNICIPAL PELOTENSE,Pública
43100260,ESC ENS MEDIO ERICO VERISSIMO,Privada
43101100,ESC EST ENS MED SANTA RITA,Pública
43101267,IFSUL - CAMPUS PELOTAS,Pública
43101348,ESC EST ENS MED CORONEL PEDRO OSORIO,Pública
43101399,ESC EST ENS MED DR ANTONIO LEIVAS LEITE,Pública
43101410,ESC EST ENS MED DR AUGUSTO SIMOES LOPES,Pública
43101488,COL ESTADUAL FELIX DA CUNHA,Pública
43101615,ESC EST ENS MED MARECHAL RONDON,Pública
43101801,ESC EST ENS MED AREAL,Pública
43101810,ESC EST ENS MED DR JOAQUIM DUVAL,Pública
43101828,COLEGIO SINODAL ALFREDO SIMON,Privada
43101836,INST EST EDUC ASSIS BRASIL,Pública
43101887,ESC EST ENS MED ADOLFO FETTER,Pública
43101895,COL ESTADUAL CASSIANO DO NASCIMENTO,Pública
43101917,ESC TECNICA EST PROFESSORA SYLVIA MELLO,Pública
43102077,ESC EST ENS MED DR EDMAR FETTER,Pública
43102158,ESC EST ENS MED ANGELO BELTRAMIN,Pública
43102654,COL ESTADUAL GENERAL HIPOLITO RIBEIRO,Pública
43102948,INST EST EDUC PONCHE VERDE,Pública
43104495,ESC EST ENS MED SAO GABRIEL,Pública
43104568,INST EST EDUC PADRE VITORIO,Pública
43104835,ESC EST ENS MED 9 DE OUTUBRO,Pública
43104843,ESC TECNICA EST DE PORTAO,Pública
43104924,COLEGIO ANCHIETA,Privada
43104932,COLEGIO DE APLICACAO UFRGS,Pública
43104940,COLEGIO BATISTA BRASIL,Privada
43104959,COLEGIO MARISTA CHAMPAGNAT,Privada
43104967,COLEGIO CONCORDIA - PORTO ALEGRE,Privada
43104975,CENTRO DE ENSINO MEDIO FARROUPILHA - UNIDADE DE ENSINO COLEGIO FARROUPILHA,Privada
43104983,COLEGIO ISRAELITA BRASILEIRO,Privada
43104991,COL MARIA IMACULADA,Privada
43105009,COLEGIO MILITAR DE PORTO ALEGRE,Pública
43105017,COL NOSSA SENHORA DO BOM CONSELHO,Privada
43105025,COLEGIO NOSSA SRA DA GLORIA,Privada
43105033,COLEGIO LA SALLE DORES,Privada
43105050,COLEGIO RAINHA DO BRASIL,Privada
43105068,COLEGIO SANTA INES,Privada
43105076,COLEGIO SANTA TERESA DE JESUS PORTO ALEGRE,Privada
43105084,COL LA SALLE SANTO ANTONIO,Privada
43105106,COL LA SALLE SAO JOAO,Privada
43105114,COLEGIO SAO JUDAS TADEU,Privada
43105130,COLEGIO MARISTA SAO PEDRO,Privada
43105149,COLEGIO BOM JESUS SEVIGNE,Privada
43105165,ESC TECNICA EST IRMAO PEDRO,Pública
43105173,ESC TECNICA EST JOSE FEIJO,Pública
43105181,COL ESTADUAL PROTASIO ALVES,Pública
43105190,COL ESTADUAL DOM JOAO BECKER,Pública
43105203,COL ESTADUAL CANDIDO JOSE DE GODOI,Pública
43105211,ESC EST ENS MED INFANTE DOM HENRIQUE,Pública
43105220,COL ESTADUAL JULIO DE CASTILHOS,Pública
43105238,ESC EST ENS MED PADRE REUS,Pública
43105351,COLEGIO ROMANO SAO MATEUS,Privada
43105386,INST ESTADUAL PROFESSORA GEMA ANGELINA BELIA,Pública
43105408,COLEGIO ADVENTISTA DE PORTO ALEGRE,Privada
43105505,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,Pública
43105572,ESC EST NORMAL 1 DE MAIO,Pública
43105580,INST ESTADUAL DOM DIOGO DE SOUZA,Pública
43105637,COLEGIO ADVENTISTA MARECHAL RONDON,Privada
43105670,COLEGIO SINODAL DO SALVADOR,Privada
43105688,ESC TECNICA EST PAROBE,Pública
43105696,ESC TECNICA EST SENADOR ERNESTO DORNELLES,Pública
43105734,COL SANTA DOROTEIA,Privada
43105769,ESC EST ENS MED AGRONOMO PEDRO PEREIRA,Pública
43105785,ESC EST ENS MED ALBERTO TORRES,Pública
43105807,ESC EST ED BAS ALMIRANTE BACELAR,Pública
43105874,ESC EST ED BAS APELES PORTO ALEGRE,Pública
43106056,ESC EST ENS MED CEARA,Pública
43106161,ESC EST ED BAS DOLORES ALCARAZ CALDAS,Pública
43106196,ESC EST ENS MED RAFAELA REMIAO,Pública
43106277,ESC EST ENS MED DR OSCAR TOLLENS,Pública
43106498,ESC EST ED BAS GOMES CARNEIRO,Pública
43106587,ESC EST ENS MED ITALIA,Pública
43106595,COL ESTADUAL JAPAO,Pública
43106633,ESC EST ENS MED PROFESSOR JULIO GRAU,Pública
43106765,ESC EST ENS MED MARIZ E BARROS,Pública
43106790,ESC EST ED BAS MONSENHOR LEOPOLDO HOFF,Pública
43106943,COL ESTADUAL PARANA,Pública
43107079,ESC EST ENS MED PROFESSOR ALCIDES CUNHA,Pública
